Week,Site,Individual,Nail_Num,Species,Date,Phenology_Stage,Height,Perc_Green,Notes
6,RA07,6,6.2,POSE,5/7/2022,9,2.6,70,
6,RA07,6,F6,PHHO,5/7/2022,7,0.5,50,
6,RA07,7,7.1,ACHY,5/7/2022,4,3.4,75,
6,RA07,7,7.2,POSE,5/7/2022,9,3.1,90,seed visible in shoot
6,RA07,7,F7,ALDE,5/7/2022,10,2.9,90,
6,RA07,8,8.1,ACHY,5/7/2022,4,3.3,60,
6,RA07,8,8.2,POSE,5/7/2022,7,2.7,90,
6,RA07,8,F8,LIPU,5/7/2022,3,0.3,30,
6,RA07,9,9.1,HECO,5/7/2022,4,2.7,65,could be POSE
6,RA07,9,9.2,POSE,5/7/2022,7,2.6,85,
6,RA07,9,F9,ALDE,5/7/2022,7,1.1,60,flower next to
6,RA07,10,10.1,POSE,5/7/2022,5,2.3,80,
6,RA07,10,10.2,POSE,5/7/2022,5,2.2,80,
6,RA07,10,F10,PHHO,5/7/2022,9,0.4,95,
6,RA17,1,1.1,ELsp,5/7/2022,5,6.3,85,could be ELEL? (check ID)
6,RA17,1,1.2,HECO,5/7/2022,4,2.9,70,
6,RA17,1,1,BOGR,5/7/2022,3,0.4,10,
6,RA17,1,F1,CRsp,5/7/2022,8,0.4,95,
6,RA17,2,2.1,HECO,5/7/2022,4,4.4,55,
6,RA17,2,2.2,HECO,5/7/2022,4,3.9,75,
6,RA17,2,2,BOGR,5/7/2022,3,0.5,10,
6,RA17,2,F2,CRsp,5/7/2022,8,0.4,95,
6,RA17,3,3.1,HECO,5/7/2022,4,4.5,75,"(check ID, listed here as ACHY)"
6,RA17,3,3.2,HECO,5/7/2022,5,3.3,85,
6,RA17,3,3,BOGR,5/7/2022,3,0.6,10,
6,RA17,3,F3,CRsp,5/7/2022,8,0.3,95,annual growing
6,RA17,4,4.2,HECO,5/7/2022,4,3.5,80,
6,RA17,4,4.1,HECO,5/7/2022,3,3.1,40,
6,RA17,4,F4,ALDE,5/7/2022,10,2.4,80,others near have flowers
6,RA17,4,4,BOGR,5/7/2022,3,0.4,5,
6,RA17,5,5.1,HECO,5/7/2022,4,6.3,65,
6,RA17,5,F5,CYAC,5/7/2022,10,4.4,75,"(written in column 9 instead of 6 in notes, should move to a 10)"
6,RA17,5,5.2,HECO,5/7/2022,5,2.9,80,
6,RA17,5,5,BOGR,5/7/2022,3,0.5,10,
6,RA17,6,6.1,HECO,5/7/2022,3,4.3,50,close to 4
6,RA17,6,6.2,HECO,5/7/2022,4,3.2,80,close to 5
6,RA17,6,6,BOGR,5/7/2022,3,0.5,5,
6,RA17,7,7.1,HECO,5/7/2022,4,5.4,70,borderline 3
6,RA17,7,7.2,HECO,5/7/2022,4,3.3,80,long old
6,RA17,7,F7,CRsp,5/7/2022,4,1.9,85,
6,RA17,7,7,BOGR,5/7/2022,3,0.5,15,
6,RA17,8,8.1,HECO,5/7/2022,3,6.2,55,very near 4
6,RA17,8,8.2,HECO,5/7/2022,7,3.2,85,1 likely shoot
6,RA17,8,8,BOGR,5/7/2022,3,0.5,5,
6,RA17,9,9.1,ACHY,5/7/2022,5,5.7,75,
6,RA17,9,9.2,HECO,5/7/2022,5,3.8,90,unsure sp
6,RA17,9,9,BOGR,5/7/2022,3,0.4,5,
6,RA17,10,10.1,HECO,5/7/2022,4,5.3,65,
6,RA17,10,10.2,HECO,5/7/2022,5,2.3,85,
6,RA17,10,F10,CRsp,5/7/2022,4,1.4,95,
6,RA17,10,10,BOGR,5/7/2022,3,0.3,5,
6,RA18,1,1.1,HECO,5/7/2022,3,4.1,45,nearly 4
6,RA18,1,1.2,POSE,5/7/2022,7,2.8,90,
6,RA18,1,1,BOGR,5/7/2022,3,0.3,5,
6,RA18,1,F1,ERHO,5/7/2022,4,0.3,10,
6,RA18,2,2.1,HECO,5/7/2022,4,3.4,70,
6,RA18,2,2.2,POSE,5/7/2022,5,2.7,85,
6,RA18,2,2,BOGR,5/7/2022,3,0.3,10,
6,RA18,2,F2,ERHO,5/7/2022,4,0.2,10,
6,RA18,3,3.1,HECO,5/7/2022,3,3.1,60,nearly 4
6,RA18,3,3.2,POSE,5/7/2022,5,1.8,80,
6,RA18,3,F3.2,PHHO,5/7/2022,9,0.5,55,
6,RA18,3,3,BOGR,5/7/2022,3,0.3,5,
6,RA18,4,4.1,ACHY,5/7/2022,3,3.8,70,
6,RA18,4,4.2,POSE,5/7/2022,7,2.3,80,more shoots than others
6,RA18,4,F4,PHHO,5/7/2022,8,0.5,90,
6,RA18,4,4,BOGR,5/7/2022,3,0.3,5,
6,RA18,5,5.1,HECO,5/7/2022,3,3.3,50,marked as 7 initially but realized shoot was just POSE in the ACHY clump
6,RA18,5,5.2,POSE,5/7/2022,7,2.1,90,
6,RA18,5,F5,LERE,5/7/2022,4,2.1,100,
6,RA18,5,5,BOGR,5/7/2022,3,0.4,10,
6,RA18,6,6.1,HECO,5/7/2022,3,3.6,20,
6,RA18,6,6.2,POSE,5/7/2022,5,2.6,90,
6,RA18,6,F6,ASPU,5/7/2022,4,1.1,85,
6,RA18,6,6,BOGR,5/7/2022,3,0.4,10,
6,RA18,7,7.1,HECO,5/7/2022,4,4.2,55,
6,RA18,7,7.2,POSE,5/7/2022,5,2.4,85,
6,RA18,7,F7,PHHO,5/7/2022,9,0.5,70,
6,RA18,7,7,BOGR,5/7/2022,3,0.3,5,
6,RA18,8,8.1,HECO,5/7/2022,4,4.3,50,
6,RA18,8,8.2,POSE,5/7/2022,9,3.3,50,
6,RA18,8,F8,ALDE,5/7/2022,8,2.2,85,
6,RA18,8,8,BOGR,5/7/2022,3,0.3,20,
6,RA18,9,9.1,ELsp,5/7/2022,4,6.1,55,could be ELEL? (check ID)
6,RA18,9,9.2,POSE,5/7/2022,7,2.2,85,
6,RA18,9,9,BOGR,5/7/2022,3,0.4,5,
6,RA18,9,F9,ERHO,5/7/2022,4,0.2,85,
6,RA18,10,10.1,HECO,5/7/2022,4,3.7,60,
6,RA18,10,10.2,POSE,5/7/2022,7,1.7,90,
6,RA18,10,F10,LERE,5/7/2022,4,1.4,100,
6,RA18,10,10,BOGR,5/7/2022,3,0.3,10,
6,RA22,1,1.2,POSE,5/8/2022,7,2,95,
6,RA22,1,1.1,HECO,5/8/2022,3,1.8,50,
6,RA22,1,1,BOGR,5/8/2022,3,0.2,5,
6,RA22,1,F1,PHHO,5/8/2022,7,0.2,90,or 8
6,RA22,2,2.2,ACHY,5/8/2022,4,1.8,70,couldn't tell which individual but most likely middle w/ lon old growth. Others had several shoots
6,RA22,2,F2,LERE,5/8/2022,4,1.8,100,
6,RA22,2,2.1,HECO,5/8/2022,3,1.5,55,
6,RA22,2,2,BOGR,5/8/2022,3,0.1,1,
6,RA22,3,3.1,HECO,5/8/2022,4,3.2,75,"some aller than old, some sorter"
6,RA22,3,3.2,POSE,5/8/2022,7,2.3,90,
6,RA22,3,F3,PHHO,5/8/2022,9,0.3,90,
6,RA22,3,3,BOGR,5/8/2022,3,0.2,5,
6,RA22,4,4.1,HECO,5/8/2022,4,2.8,70,
6,RA22,4,4.2,POSE,5/8/2022,7,2.1,95,
6,RA22,4,F4,PHHO,5/8/2022,8,0.5,95,
6,RA22,4,4,BOGR,5/8/2022,3,0.2,5,
6,RA22,5,5.2,POSE,5/8/2022,7,1.5,85,
6,RA22,5,5.1,HECO,5/8/2022,3,1.4,65,not sure if this / all these ACHY are sedge
6,RA22,5,F5,PHHO,5/8/2022,7,0.4,90,
6,RA22,5,5,BOGR,5/8/2022,3,0.3,10,
6,RA22,6,6.1,HECO,5/8/2022,3,3,60,almost a 4
6,RA22,6,6.2,POSE,5/8/2022,7,1.8,75,
6,RA22,6,F6,PHHO,5/8/2022,8,0.5,85,
6,RA22,6,6,BOGR,5/8/2022,3,0.2,10,
6,RA22,7,7.1,HECO,5/8/2022,3,2.1,55,almost a 4
6,RA22,7,7.2,POSE,5/8/2022,7,1.5,90,many shoots
6,RA22,7,F7,PHHO,5/8/2022,4,0.4,75,
6,RA22,7,7,BOGR,5/8/2022,3,0.2,1,
6,RA22,8,8.1,POFE,5/8/2022,4,1.8,60,
6,RA22,8,8.2,POSE,5/8/2022,7,1.8,95,
6,RA22,8,F8,EROV,5/8/2022,4,0.8,85,
6,RA22,8,8,BOGR,5/8/2022,3,0.2,5,
6,RA22,9,9.1,HECO,5/8/2022,3,1.5,60,
6,RA22,9,9.2,POSE,5/8/2022,5,1.2,75,
6,RA22,9,F9,STAC,5/8/2022,3,0.2,30,
6,RA22,9,9,BOGR,5/8/2022,3,0.1,1,
6,RA22,10,10.2.2,POSE,5/8/2022,7,2.2,85,one tiny bud; couldn't find nail 10.2. measured POSE in between forb and ACHY
6,RA22,10,10.1,HECO,5/8/2022,3,1.8,60,some parts as tall as shorter old
6,RA22,10,10,BOGR,5/8/2022,3,0.2,1,
6,RA22,10,F10,PHHO,5/8/2022,8,0.2,70,
6,RA23,1,1.1,HECO,5/7/2022,3,3.8,40,
6,RA23,1,1.2,POSE,5/7/2022,7,3.3,90,more shoots than others
6,RA23,1,F1,ALDE,5/7/2022,10,1.8,60,
6,RA23,1,1,BOGR,5/7/2022,3,0.5,10,
6,RA23,2,2.1,HECO,5/7/2022,4,3.3,70,
6,RA23,2,2.2,POSE,5/7/2022,7,3.2,95,
6,RA23,2,F2,PHHO,5/7/2022,9,0.5,80,
6,RA23,2,2,BOGR,5/7/2022,3,0.3,5,
6,RA23,3,3.1,HECO,5/7/2022,3,5.1,55,"nearly 4, (check ID, listed as ACHY here)"
6,RA23,3,3.2,POSE,5/7/2022,7,2.7,85,seems near flowering
6,RA23,3,F3,ALDE,5/7/2022,10,1.5,65,other nearby have flowers
6,RA23,3,3,BOGR,5/7/2022,3,0.4,5,
6,RA23,4,4.1,HECO,5/7/2022,3,3.2,60,
6,RA23,4,4.2,HECO,5/7/2022,5,2.1,75,"could be 3, tall old growth but most new taller"
6,RA23,4,F4,CRsp,5/7/2022,4,1.6,95,some new growth in middle
6,RA23,4,4,BOGR,5/7/2022,3,0.4,5,
6,RA23,5,5.1,HECO,5/7/2022,3,3.8,55,"could be ACHY, nearly 4"
6,RA23,5,F5,ALDE,5/7/2022,10,1.8,50,
6,RA23,5,5.2,POSE,5/7/2022,7,1.7,90,
6,RA23,5,5,BOGR,5/7/2022,3,0.2,10,
6,RA23,6,6.1,HECO,5/7/2022,4,3.8,50,"(check ID, listed here as ACHY)"
6,RA23,6,F6,ALDE,5/7/2022,10,2.3,60,
6,RA23,6,6.2,POSE,5/7/2022,5,1.8,90,
6,RA23,6,6,BOGR,5/7/2022,3,0.2,10,
6,RA23,7,7.1,HECO,5/7/2022,3,3.2,45,"(check ID, listed here as ACHY)"
6,RA23,7,7.2,POSE,5/7/2022,7,2.1,90,
6,RA23,7,F7,PHHO,5/7/2022,10,0.5,90,
6,RA23,7,7,BOGR,5/7/2022,3,0.4,5,
6,RA23,8,8.2,HECO,5/7/2022,3,4.6,35,
6,RA23,8,8.1,HECO,5/7/2022,4,3.7,55,close to a 3
6,RA23,8,F8,ALDE,5/7/2022,10,2.3,60,
6,RA23,8,8,BOGR,5/7/2022,3,0.3,5,
6,RA23,9,9.1,HECO,5/7/2022,3,3.4,50,almost 4
6,RA23,9,9.2,POSE,5/7/2022,9,2.9,85,visible seed in the shoot
6,RA23,9,F9,BOsp,5/7/2022,5,1.7,70,looking beat up
6,RA23,9,9,BOGR,5/7/2022,3,0.4,5,
6,RA23,10,10.1,ACHY,5/7/2022,4,7.3,55,
6,RA23,10,10.2,POSE,5/7/2022,7,3.8,90,
6,RA23,10,F10,PHHO,5/7/2022,9,0.5,80,
6,RA23,10,10,BOGR,5/7/2022,3,0.3,5,
6,RA29B,1,1.1,ACsp,5/8/2022,4,4.4,60,nearly a 5
6,RA29B,1,1.2,POSE,5/8/2022,5,1.9,85,
6,RA29B,1,F1,ERCA,5/8/2022,4,0.4,95,
6,RA29B,2,2.2,POSE,5/8/2022,5,3.2,85,
6,RA29B,2,2.1,POSE,5/8/2022,5,2.3,80,
6,RA29B,2,F2,ERHO,5/8/2022,4,0.2,60,
6,RA29B,3,3.1,ELEL,5/8/2022,5,4.3,65,
6,RA29B,3,3.2,POSE,5/8/2022,5,3.1,90,
6,RA29B,3,F3,STAC,5/8/2022,4,0.9,55,
6,RA29B,4,4.1,ELEL,5/8/2022,5,6.1,75,
6,RA29B,4,4.2,POSE,5/8/2022,5,1.8,95,
6,RA29B,4,F4,STAC,5/8/2022,7,0.8,45,some buds in middle of new growth
6,RA29B,5,5.1,ACHY,5/8/2022,3,2.4,40,
6,RA29B,5,5.2,POSE,5/8/2022,5,2.4,85,
6,RA29B,5,F5,PHHO,5/8/2022,9,0.3,90,
6,RA29B,6,6.1,ACHY,5/8/2022,3,4.6,40,
6,RA29B,6,6.2,POSE,5/8/2022,7,2.5,90,one tiny shoot
6,RA29B,6,F6,PHHO,5/8/2022,9,0.3,65,"mostly buds, 2 small flowers"
6,RA29B,7,7.1,POFE,5/8/2022,9,2.3,90,borderline 10
6,RA29B,7,7.2,POSE,5/8/2022,5,1.9,80,
6,RA29B,7,F7,STAC,5/8/2022,7,1.9,60,several buds
6,RA29B,8,8.1,POFE,5/8/2022,4,5.5,55,
6,RA29B,8,8.2,POSE,5/8/2022,7,2.1,90,small shoot just starting
6,RA29B,8,F8,LOsp,5/8/2022,4,1,70,maybe 3? Not sure how to track
6,RA29B,9,9.1,ACsp,5/8/2022,4,7.1,70,extremely close to a 5
6,RA29B,9,9.3,ELEL,5/8/2022,4,6,65,extremely close to a 5
6,RA29B,9,9.2,POSE,5/8/2022,7,3.3,95,
6,RA29B,9,F9,PHLO,5/8/2022,5,0.8,60,
6,RA29B,10,10.1,POFE,5/8/2022,4,3.2,50,
6,RA29B,10,10.2,POSE,5/8/2022,5,2,95,
6,RA29B,10,F10,PHHO,5/8/2022,9,0.5,95,
7,RA03,1,1.1,HECO,5/16/2022,4,5.4,70,very unsure sp. HECO? ELEL? (check ID)
7,RA03,1,1.2,POSE,5/16/2022,7,2.7,90,
7,RA03,1,F1,ANsp,5/16/2022,8,0.7,85,
7,RA03,2,2.2,HECO,5/16/2022,4,5.4,45,HECO may be ELEL
7,RA03,2,2.1,HECO,5/16/2022,3,4.3,70,"may be poa sp, close to a 4"
7,RA03,2,F2,PHHO,5/16/2022,10,0.4,100,
7,RA03,3,3.1,POFE,5/16/2022,10,5.4,70,
7,RA03,3,3.2,POSE,5/16/2022,5,2.3,80,
7,RA03,3,F3,ANsp,5/16/2022,7,0.5,70,2 visible buds
7,RA03,4,4.1.2,ELEL,5/16/2022,5,6.1,75,
7,RA03,4,F4,LERE,5/16/2022,5,2.4,100,bitterroot nothing in middle
7,RA03,4,4.2,POSE,5/16/2022,5,2.2,85,maybe a leaf is a shoot so 7? But I don’t think so
7,RA03,5,5.1,POFE,5/16/2022,10,5.4,60,
7,RA03,5,5.2,POFE,5/16/2022,10,3.2,80,
7,RA03,5,F5,PHHO,5/16/2022,9,0.3,60,
7,RA03,6,6.1,ELEL,5/16/2022,4,6.1,35,
7,RA03,6,6.2,POSE,5/16/2022,8,3.2,80,
7,RA03,6,F6,ERCA,5/16/2022,7,0.3,75,"very early bud, succulent next to has a bit none, maybe an 8"
7,RA03,7,7.1,ELEL,5/16/2022,5,6.1,75,unsure sp
7,RA03,7,7.2,POSE,5/16/2022,7,2.3,65,
7,RA03,7,F7,LERE,5/16/2022,5,1.5,95,bitterroot nothing in middle
7,RA03,8,F8 bottom,ANDI,5/16/2022,7,NA,NA,
7,RA03,8,8.1,POFE,5/16/2022,10,6.2,70,"(check ID, listed here as POSE)"
7,RA03,8,8.2,POSE,5/16/2022,8,2.3,90,
7,RA03,8,F8 top,PHLO,5/16/2022,5,2.3,85,forb underneath looks to be a 7
7,RA03,9,9.1,HECO,5/16/2022,4,7.4,60,"4 on avg, borderline 3"
7,RA03,9,9.2,POSE,5/16/2022,8,2.3,60,skimpier than I remember
7,RA03,9,F9,ANsp,5/16/2022,5,1.3,85,not sure how to measure these. Carrot? Sp nearby looks great
7,RA03,10,10.1,POFE,5/16/2022,10,7,95,"(check ID, listed here as POSE)"
7,RA03,10,10.2,POSE,5/16/2022,8,3.1,90,
7,RA03,10,F10,PHHO,5/16/2022,5,0.5,15,
7,RA05,1,1.1,ELEL,5/17/2022,5,4.8,35,
7,RA05,1,1.2,POSE,5/17/2022,8,3.3,85,
7,RA05,1,F1.2,PHHO,5/17/2022,7,0.4,15,"phlox, 1 bud"
7,RA05,2,2.1,ELEL,5/17/2022,5,5.8,55,
7,RA05,2,2.2,POSE,5/17/2022,8,2.3,85,
7,RA05,2,F2,PHHO,5/17/2022,9,0.3,65,
7,RA05,3,3.1,POSE,5/17/2022,9,2.4,80,
7,RA05,3,3.2,POSE,5/17/2022,9,2.4,75,
7,RA05,3,F3,EROV,5/17/2022,7,0.4,80,
7,RA05,4,4.3,ELEL,5/17/2022,5,4.7,65,
7,RA05,4,4.2,POSE,5/17/2022,8,2,80,
7,RA05,4,F4,PHHO,5/17/2022,10,0.4,75,
7,RA05,5,5.1,POSE,5/17/2022,9,2.4,80,
7,RA05,5,5.2,POSE,5/17/2022,8,2.2,75,
7,RA05,5,F5,PHHO,5/17/2022,10,0.3,90,
7,RA05,6,6.1,HECO,5/17/2022,4,7.5,70,close to a 5
7,RA05,6,6.2,POSE,5/17/2022,10,2.3,85,
7,RA05,6,F6,PHHO,5/17/2022,10,0.3,70,
7,RA05,7,7.1,POSE,5/17/2022,8,2.5,75,
7,RA05,7,7.2,POSE,5/17/2022,8,2.1,80,
7,RA05,7,F7,PELA,5/17/2022,5,0.8,80,
7,RA05,8,8.1,ELEL,5/17/2022,5,4.4,70,
7,RA05,8,8.2,POSE,5/17/2022,7,1.4,70,
7,RA05,8,F8,PHHO,5/17/2022,9,0.3,40,
7,RA05,9,9.1,HECO,5/17/2022,3,5.6,55,
7,RA05,9,9.2,POSE,5/17/2022,9,1.9,70,pretty much all shoots
7,RA05,9,F9,PELA,5/17/2022,5,1.2,85,
7,RA05,10,10.1,HECO,5/17/2022,4,5.3,80,"4 on avg, some new not close to tall old"
7,RA05,10,10.2,POSE,5/17/2022,9,2.5,80,
7,RA05,10,F10,PELA,5/17/2022,5,1.6,90,much more growth on this one than other 2 sp of this (9 & 7)
7,RA07,1,1.1,ACHY,5/17/2022,7,3.4,70,poa?
7,RA07,1,1.2,POSE,5/17/2022,5,2.2,75,
7,RA07,1,F1,ANDI,5/17/2022,8,0.4,95,
7,RA07,2,2.2,POSE,5/17/2022,5,2.3,50,very skimpy
7,RA07,2,2.1,POSE,5/17/2022,8,2.2,85,
7,RA07,2,F2,ERCA,5/17/2022,9,0.3,70,"succulent, red buds turning to yellow flowers"
7,RA07,3,3.2,POSE,5/17/2022,7,2.6,90,
7,RA07,3,3.1,POSE,5/17/2022,7,2.5,90,
7,RA07,3,F3,ERCA,5/17/2022,5,0.3,90,
7,RA07,4,4.2,POSE,5/17/2022,7,2.8,80,
7,RA07,4,4.1,POSE,5/17/2022,7,2.5,85,
7,RA07,4,F4,ERCA,5/17/2022,5,0.3,80,"approaching 7, can see some red but no buds"
7,RA07,5,5.1,POSE,5/17/2022,8,3,90,
7,RA07,5,5.2,POSE,5/17/2022,8,2.7,80,
7,RA07,5,F5,ERHO,5/17/2022,7,0.2,40,
7,RA07,6,6.1,HECO,5/17/2022,7,9.4,80,several shoots! def part of this
7,RA07,6,6.2,POSE,5/17/2022,10,2.9,80,
7,RA07,6,F6,PHHO,5/17/2022,9,0.5,60,"phlox, several flowers starting"
7,RA07,7,7.1,ACHY,5/17/2022,7,3.7,75,"if 7.1 is poa, ACHY directly next to 7.2 is 3/4.1/60, with one a 7 w/ one shoot"
7,RA07,7,F7,ALDE,5/17/2022,10,3.7,75,
7,RA07,7,7.2,POSE,5/17/2022,10,3.1,85,
7,RA07,8,8.1,ACHY,5/17/2022,7,4.3,80,also not sure if ACHY or poa
7,RA07,8,8.2,POSE,5/17/2022,8,2.1,80,
7,RA07,8,F8,LIPU,5/17/2022,5,0.4,40,unsure sp. / if a forb. 
7,RA07,8,F8,PHHO,5/17/2022,9,0.3,85,
7,RA07,9,F9.2,ALDE,5/17/2022,9,3.4,60,"original forb for 9 seems to have been eaten, moved to next closest mustard, no other signs of forage"
7,RA07,9,9.1,HECO,5/17/2022,4,3,75,"4 on avg, poa?"
7,RA07,9,9.2,POSE,5/17/2022,8,2.5,90,
7,RA07,10,10.2,POSE,5/17/2022,7,2.3,80,
7,RA07,10,10.1,POSE,5/17/2022,7,1.9,70,
7,RA07,10,F10,PHHO,5/17/2022,10,0.3,90,
7,RA17,1,1.1,ELsp,5/16/2022,5,6.9,85,not sure of sp
7,RA17,1,1.2,HECO,5/16/2022,7,3.5,80,
7,RA17,1,1,BOGR,5/16/2022,3,1.1,15,
7,RA17,1,F1,CRsp,5/16/2022,8,0.3,100,annual forb budding
7,RA17,2,2.1,HECO,5/16/2022,4,7.4,75,
7,RA17,2,2.2,HECO,5/16/2022,7,4.3,75,
7,RA17,2,2,BOGR,5/16/2022,3,1.3,15,
7,RA17,2,F2,CRsp,5/16/2022,8,0.3,100,annual forb budding
7,RA17,3,3.1,HECO,5/16/2022,7,6.6,80,pretty likely just a large POSE
7,RA17,3,3.2,HECO,5/16/2022,7,5.5,80,
7,RA17,3,3,BOGR,5/16/2022,3,1.1,15,
7,RA17,3,F3,CRsp,5/16/2022,8,0.3,100,"annual forb just starting, one next to seems to start buding"
7,RA17,4,4.1,HECO,5/16/2022,3,5.5,60,
7,RA17,4,4.2,HECO,5/16/2022,7,4.5,80,"maybe 5, some very early shoots may be leaves"
7,RA17,4,F4,ALDE,5/16/2022,10,3.3,70,"most mustards 10, one next to it no yellow flowers"
7,RA17,4,4,BOGR,5/16/2022,3,0.8,20,
7,RA17,5,5.1,HECO,5/16/2022,4,9.8,70,"on avg, some taller some shorter"
7,RA17,5,5.2,HECO,5/16/2022,5,4.4,80,
7,RA17,5,F5,CYAC,5/16/2022,10,2.5,80,
7,RA17,5,5,BOGR,5/16/2022,3,1.5,15,
7,RA17,6,6.1,HECO,5/16/2022,3,10.3,70,could be 4 but very tall old
7,RA17,6,6.2,HECO,5/16/2022,5,3.4,85,unsure sp
7,RA17,6,6,BOGR,5/16/2022,3,0.9,10,
7,RA17,7,7.1,HECO,5/16/2022,4,10.3,75,"on avg, some taller some shorter"
7,RA17,7,7.2,HECO,5/16/2022,7,4.1,85,
7,RA17,7,F7,CRsp,5/16/2022,7,2,100,
7,RA17,7,7,BOGR,5/16/2022,3,1.1,15,
7,RA17,8,8.1,HECO,5/16/2022,3,9.4,50,close to 4 but long old
7,RA17,8,8.2,HECO,5/16/2022,8,2.7,90,
7,RA17,8,F8,LIRU,5/16/2022,9,2.4,90,previously didn't have forb ut I found one nearby so started
7,RA17,8,8,BOGR,5/16/2022,3,1,10,
7,RA17,9,9.1,ACHY,5/16/2022,5,7.8,80,
7,RA17,9,9.2,HECO,5/16/2022,5,6.3,95,unsure sp
7,RA17,9,9,BOGR,5/16/2022,3,0.8,15,
7,RA17,10,10.1,HECO,5/16/2022,4,7.8,70,"on avg, some taller some shorter"
7,RA17,10,10.2,HECO,5/16/2022,7,3.1,80,"maybe 5, some very early shoots may be leaves"
7,RA17,10,F10,CRsp,5/16/2022,5,2.3,95,not sure if will bud but looks good
7,RA17,10,10,BOGR,5/16/2022,3,1.2,10,
7,RA18,1,1.1,HECO,5/16/2022,4,5.8,60,4 on avg
7,RA18,1,1.2,POSE,5/16/2022,9,1.9,80,
7,RA18,1,1,BOGR,5/16/2022,3,0.5,15,
7,RA18,1,F1,ERHO,5/16/2022,5,0.3,20,
7,RA18,2,2.1,HECO,5/16/2022,5,4.8,80,
7,RA18,2,2.2,POSE,5/16/2022,5,2.1,70,duller green than before
7,RA18,2,2,BOGR,5/16/2022,3,0.6,20,
7,RA18,2,F2,ERHO,5/16/2022,7,0.2,15,
7,RA18,3,3.1,HECO,5/16/2022,5,5,70,
7,RA18,3,3.2,POSE,5/16/2022,5,2.4,75,
7,RA18,3,3,BOGR,5/16/2022,3,0.6,15,
7,RA18,3,F3.2,PHHO,5/16/2022,10,0.4,60,"phlox, maybe 11? Flowers starting to die"
7,RA18,4,4.1,ACHY,5/16/2022,3,6.4,70,really wanted to call 4 but old too tall
7,RA18,4,4.2,POSE,5/16/2022,9,2.3,70,
7,RA18,4,4,BOGR,5/16/2022,3,0.7,15,
7,RA18,4,F4,PHHO,5/16/2022,9,0.4,70,
7,RA18,5,5.1,HECO,5/16/2022,3,7.5,75,"annoyingly long old, shoot from last week def poa"
7,RA18,5,5.2,POSE,5/16/2022,9,2.6,80,
7,RA18,5,F5,LERE,5/16/2022,5,1.7,95,bitterroot nothing in middle
7,RA18,5,5,BOGR,5/16/2022,3,0.6,20,
7,RA18,6,6.1,HECO,5/16/2022,4,6,20,4 on avg
7,RA18,6,6.2,POSE,5/16/2022,5,2.5,90,
7,RA18,6,F6,ASPU,5/16/2022,7,2.3,85,
7,RA18,6,6,BOGR,5/16/2022,3,1,15,
7,RA18,7,7.1,HECO,5/16/2022,4,6,70,
7,RA18,7,7.2,POSE,5/16/2022,5,2.4,80,
7,RA18,7,7,BOGR,5/16/2022,3,1.1,15,
7,RA18,7,F7,PHHO,5/16/2022,10,0.3,70,
7,RA18,8,8.1,HECO,5/16/2022,4,6.3,50,long old
7,RA18,8,F8,ALDE,5/16/2022,9,3.3,30,"mustard just showing yellow flower, other around are 10"
7,RA18,8,8.2,POSE,5/16/2022,11,1.8,70,
7,RA18,8,8,BOGR,5/16/2022,3,0.9,25,
7,RA18,9,9.1,ELsp,5/16/2022,4,12,60,4 on avg
7,RA18,9,9.2,POSE,5/16/2022,8,2.1,75,
7,RA18,9,9,BOGR,5/16/2022,3,0.7,10,
7,RA18,9,F9,ERHO,5/16/2022,5,0.2,90,most other of this around here are 8
7,RA18,10,10.1,HECO,5/16/2022,4,4.8,80,
7,RA18,10,10.2,POSE,5/16/2022,8,1.8,80,
7,RA18,10,F10,LERE,5/16/2022,7,1.3,95,bitterroot bulb in middle
7,RA18,10,10,BOGR,5/16/2022,3,0.8,20,
7,RA22,1,1.2,POSE,5/16/2022,8,2.7,95,
7,RA22,1,1.1,HECO,5/16/2022,4,2.6,65,
7,RA22,1,1,BOGR,5/16/2022,3,0.5,20,
7,RA22,1,F1,PHHO,5/16/2022,8,0.3,85,
7,RA22,2,2.2,ACHY,5/16/2022,4,2.2,75,"couldn't tell which individual the nail has been indicating right between 2 poas. Moved it to e closer to the middle of the group, the other 2 on the sides are 8/9"
7,RA22,2,2.1,HECO,5/16/2022,4,2.1,70,
7,RA22,2,F2,LERE,5/16/2022,5,1.5,95,"bitterroot, nothing in middle"
7,RA22,2,2,BOGR,5/16/2022,3,0.1,1,
7,RA22,3,3.1,HECO,5/16/2022,5,4.5,75,may be POSE
7,RA22,3,3.2,POSE,5/16/2022,8,2.3,80,
7,RA22,3,3,BOGR,5/16/2022,3,0.4,20,
7,RA22,3,F3,PHHO,5/16/2022,10,0.3,95,
7,RA22,4,4.1,HECO,5/16/2022,5,3.4,70,
7,RA22,4,4.2,POSE,5/16/2022,8,2.3,95,
7,RA22,4,F4,PHHO,5/16/2022,9,0.5,90,
7,RA22,4,4,BOGR,5/16/2022,3,0.3,5,
7,RA22,5,5.2,POSE,5/16/2022,8,1.7,85,
7,RA22,5,5.1,HECO,5/16/2022,3,1.4,65,
7,RA22,5,5,BOGR,5/16/2022,3,0.4,15,
7,RA22,5,F5,PHHO,5/16/2022,9,0.3,95,
7,RA22,6,6.1,HECO,5/16/2022,3,2.5,65,close to a 4
7,RA22,6,6.2,POSE,5/16/2022,8,2.2,80,
